t,orientation_mode,track_body,orientation_body,jaw_mode,rpy_mode,rpy_input_method,master_yaw_axis,master_pitch_axis,master_roll_axis,sigma_x,sigma_y,sigma_z,target_x,target_y,target_z,tip_x,tip_y,tip_z,err_m,ori_err_norm,ins_q,ins_ctrl,ins_lag,jaw_deg,jaw_target,jaw_ctrl,freq_khz,rpy_in_yaw_deg,rpy_in_pitch_deg,rpy_in_roll_deg,rpy_tgt_yaw,rpy_tgt_pitch,rpy_tgt_roll,rpy_q_yaw,rpy_q_pitch,rpy_q_roll,rpy_bias_yaw,rpy_bias_pitch,ctrl_yaw,ctrl_pitch,ctrl_insertion,ctrl_roll,ctrl_wrist_pitch,ctrl_wrist_yaw
106640.836729,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.011616,0.022731,-0.089164,-0.256625,0.012610,0.349487,-0.256256,0.012432,0.348153,0.001396,0.008669,0.168084,0.163637,0.004442,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041165,0.081625,-0.491517,0.000000,0.000000,0.039629,0.067581,0.163637,-0.487756,0.504260,-0.361757
106640.916874,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.002251,0.020469,-0.085313,-0.251397,0.011344,0.351237,-0.251884,0.011451,0.349083,0.002211,0.009916,0.166963,0.162522,0.004435,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012475,0.075730,-0.433260,0.000000,0.000000,0.009462,0.064976,0.162522,-0.428727,0.575120,-0.261857
106640.996929,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.006987,0.017601,-0.081071,-0.246352,0.009790,0.353133,-0.246384,0.009861,0.350856,0.002278,0.005826,0.165113,0.160652,0.004449,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024254,0.066007,-0.373093,0.000000,0.000000,-0.026897,0.055233,0.160652,-0.370927,0.670587,-0.178376
106641.076949,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.014110,0.013318,-0.077496,-0.242376,0.007430,0.354756,-0.242030,0.007450,0.353361,0.001438,0.002539,0.162645,0.158179,0.004457,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.054312,0.050694,-0.367720,0.000000,0.000000,-0.049440,0.055627,0.158179,-0.365988,0.771986,-0.185229
106641.157059,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.017670,0.008690,-0.074322,-0.240390,0.004877,0.356191,-0.239408,0.005380,0.354975,0.001642,0.004658,0.161111,0.156686,0.004421,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.072914,0.036987,-0.342057,0.000000,0.000000,-0.071185,0.034793,0.156686,-0.338861,0.845716,-0.165005
106641.237289,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.018299,0.003690,-0.071282,-0.240031,0.002200,0.357527,-0.240076,0.002827,0.356178,0.001488,0.005107,0.159792,0.155370,0.004416,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068906,0.019611,-0.293210,0.000000,0.000000,-0.074673,0.007050,0.155370,-0.290304,0.932189,-0.129260
106641.317374,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.018220,-0.001772,-0.068180,-0.240074,-0.000803,0.358919,-0.240060,-0.000437,0.357340,0.001620,0.006988,0.158606,0.154150,0.004450,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.069572,-0.003051,-0.216572,0.000000,0.000000,-0.068463,-0.019996,0.154150,-0.210714,1.027196,-0.075348
106641.397546,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.018174,-0.007225,-0.064657,-0.240103,-0.003852,0.360525,-0.239864,-0.003665,0.358816,0.001736,0.008658,0.157195,0.152750,0.004440,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.071678,-0.025877,-0.126189,0.000000,0.000000,-0.072233,-0.042864,0.152750,-0.119376,1.111943,-0.013408
106641.477616,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.018482,-0.012634,-0.060806,-0.239935,-0.006837,0.362262,-0.239845,-0.006387,0.359941,0.002365,0.012185,0.156172,0.151742,0.004427,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.072392,-0.045447,-0.020828,0.000000,0.000000,-0.073258,-0.056011,0.151742,-0.013196,1.185113,0.070390
106641.557698,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.019548,-0.017226,-0.057255,-0.239353,-0.009382,0.363873,-0.239346,-0.009153,0.360764,0.003117,0.020415,0.155543,0.151121,0.004419,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.076382,-0.065442,0.092911,0.000000,0.000000,-0.077302,-0.070717,0.151121,0.100730,1.233606,0.170883
106641.638192,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.021326,-0.021309,-0.053198,-0.238407,-0.011583,0.365656,-0.238580,-0.010901,0.361330,0.004382,0.031086,0.155166,0.150752,0.004413,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.082177,-0.078176,0.209994,0.000000,0.000000,-0.083145,-0.083708,0.150752,0.217860,1.249216,0.280876
106641.718348,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.023068,-0.023675,-0.048240,-0.237452,-0.012926,0.367874,-0.237592,-0.012679,0.361930,0.005950,0.032779,0.154805,0.150397,0.004406,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.089637,-0.091199,0.323899,0.000000,0.000000,-0.090734,-0.096465,0.150397,0.331727,1.249331,0.390062
106641.798497,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.025377,-0.024297,-0.044109,-0.236159,-0.013297,0.369779,-0.236366,-0.013796,0.362604,0.007195,0.026896,0.154358,0.149956,0.004400,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.098917,-0.099582,0.437252,0.000000,0.000000,-0.100239,-0.101581,0.149956,0.445026,1.249331,0.500100
106641.878599,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.028263,-0.023802,-0.042617,-0.234593,-0.013027,0.370472,-0.234789,-0.013925,0.363350,0.007181,0.023512,0.153797,0.149401,0.004394,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.110871,-0.100926,0.551603,0.000000,0.000000,-0.112430,-0.101581,0.149401,0.559258,1.241818,0.613121
106641.958794,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.031918,-0.024033,-0.043113,-0.232555,-0.013146,0.370251,-0.232696,-0.013876,0.364270,0.006027,0.019671,0.153130,0.148739,0.004387,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126817,-0.101058,0.660462,0.000000,0.000000,-0.128844,-0.100451,0.148739,0.667969,1.225446,0.722474
106642.038823,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.036011,-0.026404,-0.043428,-0.230313,-0.014434,0.370108,-0.230107,-0.014213,0.365588,0.004531,0.013618,0.152218,0.147839,0.004374,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.146944,-0.104220,0.767113,0.000000,0.000000,-0.148847,-0.110851,0.147839,0.774349,1.200167,0.831909
106642.119017,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.038962,-0.030655,-0.043939,-0.228682,-0.016752,0.369882,-0.228372,-0.016807,0.367198,0.002702,0.007230,0.151197,0.146836,0.004356,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161453,-0.124262,0.873483,0.000000,0.000000,-0.162815,-0.132730,0.146836,0.880748,1.176183,0.944380
106642.199123,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.039316,-0.035470,-0.045007,-0.228463,-0.019385,0.369407,-0.228402,-0.019442,0.368759,0.000654,0.001100,0.150020,0.145682,0.004334,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.163113,-0.145138,0.980591,0.000000,0.000000,-0.163042,-0.153840,0.145682,0.986373,1.168285,1.056872
106642.279392,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.038203,-0.040371,-0.046222,-0.229079,-0.022105,0.368853,-0.228912,-0.022204,0.369218,0.000413,0.001289,0.149919,0.145661,0.004260,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.159881,-0.166064,1.034756,0.000000,0.000000,-0.157292,-0.167877,0.145661,1.040750,1.171758,1.112157
106642.359562,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.037068,-0.045035,-0.046252,-0.229702,-0.024670,0.368836,-0.228966,-0.024192,0.369131,0.000926,0.002892,0.150338,0.146061,0.004278,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.159376,-0.180522,1.087055,0.000000,0.000000,-0.151750,-0.183910,0.146061,1.089513,1.165924,1.160331
106642.439634,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.036031,-0.048727,-0.045467,-0.230274,-0.026712,0.369184,-0.229545,-0.026392,0.369242,0.000798,0.002433,0.150554,0.146251,0.004303,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.155186,-0.196826,1.139303,0.000000,0.000000,-0.154736,-0.214578,0.146251,1.140084,1.148709,1.208710
106642.519797,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.035411,-0.051239,-0.044721,-0.230621,-0.028103,0.369521,-0.230620,-0.028400,0.369531,0.000297,0.002166,0.150524,0.146251,0.004273,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.147476,-0.212065,1.187953,0.000000,0.000000,-0.156840,-0.221672,0.146251,1.192114,1.125465,1.259074
106642.599969,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.036278,-0.052794,-0.043323,-0.230151,-0.028963,0.370148,-0.230778,-0.029397,0.369824,0.000828,0.001899,0.150431,0.146144,0.004285,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.146614,-0.219788,1.226251,0.000000,0.000000,-0.155479,-0.214909,0.146144,1.228642,1.102936,1.294431
106642.680099,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.038372,-0.053862,-0.041396,-0.229022,-0.029541,0.370993,-0.229871,-0.029444,0.370433,0.001022,0.003920,0.149987,0.145720,0.004265,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.154132,-0.220887,1.238672,0.000000,0.000000,-0.157568,-0.209482,0.145720,1.235983,1.107421,1.309089
106642.760106,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.038745,-0.053971,-0.040955,-0.228783,-0.029614,0.371222,-0.228364,-0.029094,0.370918,0.000733,0.009570,0.149677,0.145422,0.004255,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.166079,-0.218726,1.182663,0.000000,0.000000,-0.164899,-0.214316,0.145422,1.175472,1.133823,1.261737
106642.840256,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.038519,-0.053961,-0.040561,-0.228911,-0.029615,0.371373,-0.228800,-0.029565,0.370955,0.000435,0.042189,0.149675,0.145422,0.004253,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.162839,-0.222330,1.089605,0.000000,0.000000,-0.163343,-0.224887,0.145422,1.081798,1.134656,1.170239
106642.920512,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.036870,-0.052101,-0.038146,-0.229764,-0.028638,0.372450,-0.228815,-0.029783,0.371007,0.002073,0.067608,0.149672,0.145422,0.004249,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.162794,-0.224006,0.972824,0.000000,0.000000,-0.163044,-0.224319,0.145422,0.964914,1.137510,1.060175
106643.000528,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.031396,-0.045880,-0.034365,-0.232750,-0.025271,0.374143,-0.229968,-0.029128,0.370671,0.005888,0.089663,0.149673,0.145422,0.004251,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153682,-0.218996,0.858793,0.000000,0.000000,-0.153160,-0.212681,0.145422,0.850944,1.129556,0.954018
106643.080793,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.025362,-0.037595,-0.031286,-0.236120,-0.020644,0.375566,-0.231529,-0.027144,0.369996,0.009714,0.103249,0.149686,0.145422,0.004264,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141151,-0.203842,0.745636,0.000000,0.000000,-0.140641,-0.195832,0.145422,0.737780,1.116137,0.849403
106643.160831,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.018144,-0.027936,-0.030309,-0.240091,-0.015333,0.376012,-0.233216,-0.024880,0.369296,0.013547,0.119158,0.149705,0.145422,0.004283,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127725,-0.186604,0.631155,0.000000,0.000000,-0.127115,-0.178091,0.145422,0.623354,1.094082,0.744057
106643.241060,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.012020,-0.020012,-0.031619,-0.243437,-0.010992,0.375441,-0.234888,-0.022664,0.368671,0.015974,0.131164,0.149724,0.145422,0.004302,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114578,-0.169787,0.527949,0.000000,0.000000,-0.113830,-0.160592,0.145422,0.520257,1.063760,0.649862
106643.322138,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.006901,-0.015041,-0.035200,-0.246283,-0.008218,0.373824,-0.236923,-0.020108,0.368017,0.016208,0.140108,0.149745,0.145422,0.004323,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.098771,-0.150457,0.422766,0.000000,0.000000,-0.097789,-0.140362,0.145422,0.415275,1.020701,0.554694
106643.402579,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.002938,-0.013280,-0.038038,-0.248436,-0.007234,0.372548,-0.239216,-0.017455,0.367414,0.014692,0.153319,0.149764,0.145422,0.004342,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.081168,-0.130468,0.327129,0.000000,0.000000,-0.079979,-0.119860,0.145422,0.319963,0.969353,0.467912
106643.482698,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.000369,-0.013726,-0.038337,-0.250276,-0.007476,0.372396,-0.241386,-0.015272,0.366971,0.013009,0.171508,0.149780,0.145422,0.004358,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.064670,-0.114054,0.250724,0.000000,0.000000,-0.063316,-0.104350,0.145422,0.243920,0.917394,0.396100
106643.562733,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.003212,-0.013873,-0.037450,-0.251842,-0.007563,0.372787,-0.244381,-0.012897,0.366542,0.011096,0.180000,0.149797,0.145422,0.004375,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.042090,-0.096249,0.162671,0.000000,0.000000,-0.040533,-0.087669,0.145422,0.156512,0.836955,0.313086
106643.643034,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.006678,-0.013554,-0.035154,-0.253709,-0.007392,0.373797,-0.247621,-0.010857,0.366279,0.010276,0.180000,0.149782,0.145354,0.004428,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017804,-0.080996,0.085015,0.000000,0.000000,-0.016172,-0.073759,0.145354,0.079761,0.736078,0.241563
106643.723472,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.013035,-0.013023,-0.031322,-0.257109,-0.007099,0.375473,-0.250832,-0.009389,0.366356,0.011304,0.171862,0.149576,0.145145,0.004430,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006214,-0.070127,0.023811,0.000000,0.000000,0.008038,-0.064816,0.145145,0.019608,0.623865,0.184623
106643.803816,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.020258,-0.013290,-0.025671,-0.261139,-0.007229,0.378021,-0.254446,-0.008542,0.366622,0.013284,0.159110,0.149326,0.144894,0.004430,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033313,-0.063910,-0.025469,0.000000,0.000000,0.035315,-0.061424,0.144894,-0.028771,0.499579,0.134624
106643.883922,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.026602,-0.014622,-0.018482,-0.264705,-0.007967,0.381308,-0.258375,-0.008389,0.367121,0.015541,0.141455,0.149007,0.144581,0.004425,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062930,-0.062919,-0.064508,0.000000,0.000000,0.064985,-0.061424,0.144581,-0.066896,0.363535,0.084752
106643.964061,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.031124,-0.016655,-0.011490,-0.267188,-0.009074,0.384440,-0.262022,-0.008363,0.367769,0.017467,0.120437,0.148639,0.144221,0.004416,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090658,-0.062896,-0.088845,0.000000,0.000000,0.092706,-0.064289,0.144221,-0.090424,0.233587,0.037340
106644.044228,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.033359,-0.018374,-0.006847,-0.268437,-0.010032,0.386557,-0.265578,-0.009148,0.368691,0.018115,0.093820,0.148146,0.143741,0.004403,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118074,-0.069062,-0.103882,0.000000,0.000000,0.120011,-0.073774,0.143741,-0.104849,0.099711,-0.016965
106644.124314,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.034480,-0.018834,-0.004274,-0.269054,-0.010290,0.387713,-0.268839,-0.010505,0.369962,0.017754,0.063473,0.147415,0.143024,0.004387,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143857,-0.079771,-0.112967,0.000000,0.000000,0.145553,-0.084945,0.143024,-0.113639,-0.033647,-0.083918
106644.204418,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.034619,-0.018778,-0.004079,-0.269138,-0.010259,0.387815,-0.271008,-0.011492,0.371543,0.016426,0.029014,0.146270,0.141879,0.004383,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162093,-0.088056,-0.118437,0.000000,0.000000,0.163293,-0.091657,0.141879,-0.119131,-0.151726,-0.146645
106644.284729,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.034317,-0.018988,-0.005020,-0.268974,-0.010372,0.387397,-0.270902,-0.011408,0.376413,0.011200,0.002517,0.141461,0.137028,0.004404,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167530,-0.090758,-0.123850,0.000000,0.000000,0.166697,-0.091697,0.137028,-0.124767,-0.222741,-0.192451
106644.364884,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.033615,-0.019389,-0.007167,-0.268591,-0.010591,0.386440,-0.269320,-0.010929,0.382067,0.004445,0.004620,0.135603,0.131187,0.004390,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162366,-0.091192,-0.136593,0.000000,0.000000,0.161494,-0.093392,0.131187,-0.137588,-0.169152,-0.186832
106644.445219,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.031770,-0.020798,-0.011786,-0.267599,-0.011349,0.384399,-0.267472,-0.011289,0.384547,0.000204,0.002959,0.132912,0.128555,0.004359,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150180,-0.096371,-0.151933,0.000000,0.000000,0.148714,-0.102577,0.128555,-0.152192,-0.084543,-0.189574
106644.525495,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.028121,-0.023141,-0.018394,-0.265646,-0.012614,0.381479,-0.265075,-0.012477,0.382929,0.001564,0.005247,0.134295,0.130059,0.004246,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128050,-0.105304,-0.153230,0.000000,0.000000,0.122678,-0.108393,0.130059,-0.153382,-0.012628,-0.183061
106644.605792,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.022767,-0.025485,-0.025654,-0.262705,-0.013916,0.378193,-0.262975,-0.013661,0.380289,0.002129,0.003185,0.136784,0.132452,0.004347,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107954,-0.112965,-0.155349,0.000000,0.000000,0.110550,-0.115706,0.132452,-0.156392,0.053243,-0.159637
106644.685955,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.016519,-0.027259,-0.032170,-0.259205,-0.014918,0.375190,-0.258429,-0.014579,0.377119,0.002106,0.004210,0.139629,0.135367,0.004273,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068475,-0.117808,-0.161867,0.000000,0.000000,0.067395,-0.120065,0.135367,-0.162430,0.113796,-0.137087
106644.766115,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,-0.008877,-0.028155,-0.038048,-0.255048,-0.015417,0.372565,-0.255390,-0.015185,0.374374,0.001855,0.002611,0.142255,0.137947,0.004320,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042866,-0.120176,-0.165296,0.000000,0.000000,0.031918,-0.119420,0.137947,-0.165806,0.165171,-0.113305
106644.846317,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.000093,-0.026535,-0.042445,-0.250080,-0.014537,0.370561,-0.249590,-0.014271,0.372127,0.001663,0.003103,0.144267,0.139985,0.004293,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003217,-0.111132,-0.174498,0.000000,0.000000,-0.007441,-0.105901,0.139985,-0.175755,0.210517,-0.092852
106644.926483,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.010420,-0.021501,-0.044933,-0.244432,-0.011798,0.369437,-0.245575,-0.012048,0.370294,0.001451,0.001597,0.145939,0.141573,0.004368,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.034113,-0.092563,-0.191037,0.000000,0.000000,-0.044079,-0.088871,0.141573,-0.192325,0.226907,-0.061627
106645.006929,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.021228,-0.013480,-0.044908,-0.238498,-0.007408,0.369435,-0.238115,-0.008146,0.369779,0.000899,0.004700,0.146615,0.142244,0.004373,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091031,-0.062206,-0.213822,0.000000,0.000000,-0.089047,-0.043574,0.142244,-0.215989,0.219962,-0.022816
106645.087074,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.032815,-0.004085,-0.042383,-0.232256,-0.002337,0.370525,-0.233177,-0.002819,0.370156,0.001103,0.001402,0.146559,0.142168,0.004391,-0.005564,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128855,-0.021518,-0.243654,0.000000,0.000000,-0.134957,-0.001640,0.142168,-0.245380,0.200365,0.028912
106645.167116,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.042826,0.003110,-0.038194,-0.226592,0.001748,0.372439,-0.226228,0.001345,0.371812,0.000829,0.004602,0.145980,0.141614,0.004362,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.183375,0.010326,-0.264981,0.000000,0.000000,-0.181119,0.036379,0.141614,-0.266881,0.186037,0.070575
106645.247146,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.050589,0.007161,-0.031140,-0.222292,0.003997,0.375616,-0.222513,0.003806,0.373816,0.001823,0.003294,0.144799,0.140432,0.004358,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.214495,0.029470,-0.285271,0.000000,0.000000,-0.223698,0.054788,0.140432,-0.286500,0.172457,0.100536
106645.327366,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.055060,0.010401,-0.023276,-0.219832,0.005770,0.379144,-0.218796,0.005743,0.377270,0.002141,0.004089,0.142365,0.138033,0.004320,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.248984,0.045325,-0.303467,0.000000,0.000000,-0.246628,0.067446,0.138033,-0.305271,0.146567,0.130372
106645.407592,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.055292,0.012091,-0.020277,-0.219662,0.006710,0.380524,-0.219607,0.007136,0.379475,0.001134,0.001986,0.140103,0.135813,0.004282,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.247036,0.057355,-0.313731,0.000000,0.000000,-0.256938,0.070746,0.135813,-0.313502,0.135583,0.144498
106645.487909,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.052554,0.011359,-0.022719,-0.221134,0.006346,0.379481,-0.220407,0.006882,0.379849,0.000975,0.002281,0.139533,0.135244,0.004289,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.241507,0.055566,-0.314159,0.000000,0.000000,-0.233055,0.062912,0.135244,-0.313690,0.138541,0.143759
106645.567938,split,tool_wrist,tool_tip,follow,blend,local-angle,z,y,z,0.046083,0.007444,-0.028721,-0.224619,0.004245,0.376823,-0.225039,0.004943,0.377812,0.001281,0.002269,0.140409,0.136083,0.004331,-0.005891,0.000000,0.001887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.201528,0.039618,-0.309344,0.000000,0.000000,-0.207917,0.030086,0.136083,-0.308002,0.145096,0.129363
